artist_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,explicit,track_name,track_number,album_name,key_name,mode_name,key_mode
Beyoncé,2019-04-17,0.639,0.93,6,-6.626,0,0.171,0.00563,0,0.956,0.572,96.94,4,207208,FALSE,Single Ladies (Put a Ring on It) - Homecoming Live,35,HOMECOMING: THE LIVE ALBUM,F#,minor,F# minor
Beyoncé,2019-04-17,0.564,0.424,1,-20.285,1,0.94,0.963,7.37e-6,0.697,0.433,97.708,5,102412,FALSE,Lift Ev'ry Voice and Sing (feat. Blue Ivy) - Blue's Version - Homecoming Live,36,HOMECOMING: THE LIVE ALBUM,C#,major,C# major
Beyoncé,2019-04-17,0.318,0.855,7,-8.415,1,0.628,0.0515,0,0.897,0.184,175.555,4,227215,FALSE,Love On Top - Homecoming Live,37,HOMECOMING: THE LIVE ALBUM,G,major,G major
Beyoncé,2019-04-17,0.626,0.928,2,-9.326,0,0.124,0.00282,3.63e-4,0.941,0.475,104.912,4,159115,FALSE,Shining (Thank You) - Homecoming Live,38,HOMECOMING: THE LIVE ALBUM,D,minor,D minor
Beyoncé,2019-04-17,0.71,0.842,6,-5.424,0,0.0944,0.0686,0,0.337,0.435,102.994,4,240776,FALSE,Before I Let Go - Homecoming Live Bonus Track,39,HOMECOMING: THE LIVE ALBUM,F#,minor,F# minor
Beyoncé,2019-04-17,0.656,0.741,5,-6.413,0,0.0555,0.0134,4.68e-4,0.269,0.196,95.326,4,144661,TRUE,I Been On - Homecoming Live Bonus Track,40,HOMECOMING: THE LIVE ALBUM,F,minor,F minor
Beyoncé,2019-04-16,0.582,0.827,7,-12.175,1,0.38,0.15,0.439,0.698,0.135,170.103,4,196473,FALSE,Welcome - Homecoming Live,1,HOMECOMING: THE LIVE ALBUM,G,major,G major
Beyoncé,2019-04-16,0.442,0.774,2,-8.29,1,0.148,2.62e-4,2.45e-4,0.336,0.382,99.266,4,167347,FALSE,Crazy In Love - Homecoming Live,2,HOMECOMING: THE LIVE ALBUM,D,major,D major
Beyoncé,2019-04-16,0.273,0.823,2,-7.51,1,0.295,0.00222,9.6e-6,0.34,0.364,85.471,4,114370,FALSE,Freedom - Homecoming Live,3,HOMECOMING: THE LIVE ALBUM,D,major,D major
Beyoncé,2019-04-16,0.155,0.406,2,-12.984,1,0.04,0.109,0,0.638,0.0772,89.714,3,129117,FALSE,Lift Ev'ry Voice and Sing - Homecoming Live,4,HOMECOMING: THE LIVE ALBUM,D,major,D major
Beyoncé,2019-04-16,0.667,0.865,5,-9.043,0,0.394,0.0234,0,0.953,0.41,121.904,4,262806,FALSE,Formation - Homecoming Live,5,HOMECOMING: THE LIVE ALBUM,F,minor,F minor
Beyoncé,2019-04-16,0.553,0.35,11,-27.375,1,0.82,0.994,0.00749,0.853,0.501,125.815,3,59056,FALSE,So Much Damn Swag - Interlude - Homecoming Live,6,HOMECOMING: THE LIVE ALBUM,B,major,B major
Beyoncé,2019-04-16,0.334,0.664,7,-11.643,1,0.498,0.00997,3.07e-6,0.938,0.209,78.776,5,393524,FALSE,Sorry - Homecoming Live,7,HOMECOMING: THE LIVE ALBUM,G,major,G major
Beyoncé,2019-04-16,0.398,0.53,5,-15.648,1,0.398,0.195,0,0.604,0.513,112.212,4,42305,FALSE,Kitty Kat - Homecoming Live,8,HOMECOMING: THE LIVE ALBUM,F,major,F major
Beyoncé,2019-04-16,0.434,0.865,1,-7.461,1,0.111,0.0338,0,0.457,0.329,141.918,4,87887,FALSE,Bow Down - Homecoming Live,9,HOMECOMING: THE LIVE ALBUM,C#,major,C# major
Beyoncé,2019-04-16,0.577,0.694,1,-11.119,1,0.0799,0.0151,0.0743,0.723,0.124,95.136,4,160089,FALSE,I Been On - Homecoming Live,10,HOMECOMING: THE LIVE ALBUM,C#,major,C# major
Beyoncé,2019-04-16,0.326,0.844,5,-8.921,0,0.292,0.0171,1.5e-5,0.308,0.598,142.226,4,254004,FALSE,Drunk in Love - Homecoming Live,11,HOMECOMING: THE LIVE ALBUM,F,minor,F minor
Beyoncé,2019-04-16,0.564,0.859,6,-7.356,0,0.192,0.0288,2.01e-4,0.5,0.434,146.016,4,165872,FALSE,Diva - Homecoming Live,12,HOMECOMING: THE LIVE ALBUM,F#,minor,F# minor
Beyoncé,2019-04-16,0.595,0.76,8,-9.295,1,0.188,0.0702,4.45e-6,0.842,0.434,137.055,4,238293,FALSE,Flawless / Feeling Myself - Homecoming Live,13,HOMECOMING: THE LIVE ALBUM,G#,major,G# major
Beyoncé,2019-04-16,0.434,0.709,4,-9.805,1,0.286,0.0235,0,0.771,0.485,92.634,3,82933,FALSE,Top Off - Homecoming Live,14,HOMECOMING: THE LIVE ALBUM,E,major,E major
Beyoncé,2019-04-16,0.59,0.709,9,-9.297,0,0.15,0.0116,0,0.986,0.374,136.1,4,184295,FALSE,7/11 - Homecoming Live,15,HOMECOMING: THE LIVE ALBUM,A,minor,A minor
Beyoncé,2019-04-16,0.707,0.301,10,-17.942,0,0.672,0.166,4.84e-5,0.112,0.407,90.957,4,117936,FALSE,Bug A Boo Roll Call - Interlude - Homecoming Live,16,HOMECOMING: THE LIVE ALBUM,A#,minor,A# minor
Beyoncé,2019-04-16,0.6,0.63,4,-11.08,0,0.354,0.0148,0.247,0.44,0.394,149.992,4,228208,FALSE,Party - Homecoming Live,17,HOMECOMING: THE LIVE ALBUM,E,minor,E minor
Beyoncé,2019-04-16,0.301,0.795,7,-8.533,1,0.135,9.83e-4,5.85e-6,0.649,0.125,138.004,4,256812,FALSE,Don't Hurt Yourself - Homecoming Live,18,HOMECOMING: THE LIVE ALBUM,G,major,G major
Beyoncé,2019-04-16,0.307,0.828,4,-6.92,0,0.199,0.0111,0,0.716,0.194,86.002,4,248538,FALSE,I Care - Homecoming Live,19,HOMECOMING: THE LIVE ALBUM,E,minor,E minor
Beyoncé,2019-04-16,0.617,0.502,0,-11.753,1,0.037,0.00923,0.00611,0.698,0.129,92.973,4,138526,FALSE,Partition - Homecoming Live,20,HOMECOMING: THE LIVE ALBUM,C,major,C major
Beyoncé,2019-04-16,0.675,0.646,9,-12.932,0,0.462,0.0751,0,0.315,0.42,88.063,4,68351,FALSE,Yoncé - Homecoming Live,21,HOMECOMING: THE LIVE ALBUM,A,minor,A minor
Beyoncé,2019-04-16,0.661,0.761,7,-10.792,1,0.0555,0.00185,0,0.486,0.644,104.813,4,176718,FALSE,Mi Gente - Homecoming Live,22,HOMECOMING: THE LIVE ALBUM,G,major,G major
Beyoncé,2019-04-16,0.7,0.818,7,-8.597,1,0.0932,0.00586,0,0.477,0.607,99.999,4,92162,FALSE,Baby Boy - Homecoming Live,23,HOMECOMING: THE LIVE ALBUM,G,major,G major
Beyoncé,2019-04-16,0.499,0.477,10,-9.388,0,0.0292,5.08e-4,0,0.685,0.585,80.058,4,71916,FALSE,"You Don't Love Me (No, No, No) - Homecoming Live",24,HOMECOMING: THE LIVE ALBUM,A#,minor,A# minor
Beyoncé,2019-04-16,0.485,0.622,0,-11.604,1,0.397,0.153,2.6e-6,0.701,0.906,165.642,3,46475,FALSE,Hold Up - Homecoming Live,25,HOMECOMING: THE LIVE ALBUM,C,major,C major
Beyoncé,2019-04-16,0.566,0.831,0,-9.177,1,0.289,0.00367,0,0.527,0.417,167.329,4,103235,FALSE,Countdown - Homecoming Live,26,HOMECOMING: THE LIVE ALBUM,C,major,C major
Beyoncé,2019-04-16,0.464,0.877,7,-8.102,1,0.41,0.00267,0,0.949,0.64,167.468,4,76214,FALSE,Check On It - Homecoming Live,27,HOMECOMING: THE LIVE ALBUM,G,major,G major
Beyoncé,2019-04-16,0.763,0.692,7,-8.73,1,0.143,0.00487,3.83e-6,0.708,0.153,105.941,4,289790,FALSE,Deja Vu (feat. Jay-Z) - Homecoming Live,28,HOMECOMING: THE LIVE ALBUM,G,major,G major
Beyoncé,2019-04-16,0.55,0.843,1,-11.979,1,0.295,0.0309,0.0699,0.389,0.253,134.318,4,190104,FALSE,The Bzzzz Drumline - Interlude - Homecoming Live,29,HOMECOMING: THE LIVE ALBUM,C#,major,C# major
Beyoncé,2019-04-16,0.651,0.891,5,-8.708,0,0.172,0.00258,2.14e-4,0.767,0.483,126.734,4,233376,FALSE,Run the World (Girls) - Homecoming Live,30,HOMECOMING: THE LIVE ALBUM,F,minor,F minor
Beyoncé,2019-04-16,0.723,0.898,8,-8.549,1,0.223,0.0373,2.09e-4,0.57,0.415,118.959,4,90815,FALSE,Lose My Breath (feat. Kelly Rowland & Michelle Williams) - Homecoming Live,31,HOMECOMING: THE LIVE ALBUM,G#,major,G# major
Beyoncé,2019-04-16,0.459,0.671,5,-7.353,0,0.122,0.0273,0,0.509,0.352,138.462,4,111769,FALSE,Say My Name (feat. Kelly Rowland & Michelle Williams) - Homecoming Live,32,HOMECOMING: THE LIVE ALBUM,F,minor,F minor
Beyoncé,2019-04-16,0.499,0.806,8,-8.269,1,0.53,0.0128,0,0.858,0.394,155.214,4,131185,FALSE,Soldier (feat. Kelly Rowland & Michelle Williams) - Homecoming Live,33,HOMECOMING: THE LIVE ALBUM,G#,major,G# major
Beyoncé,2019-04-16,0.817,0.929,11,-7.689,0,0.268,0.00903,0,0.37,0.317,97.019,4,263008,FALSE,Get Me Bodied - Homecoming Live,34,HOMECOMING: THE LIVE ALBUM,B,minor,B minor
Beyoncé,2019-04-16,0.679,0.932,6,-6.593,0,0.128,0.00543,0,0.959,0.525,96.998,4,207208,FALSE,Single Ladies (Put a Ring on It) - Homecoming Live,35,HOMECOMING: THE LIVE ALBUM,F#,minor,F# minor
Beyoncé,2019-04-16,0.586,0.431,5,-20.288,0,0.938,0.964,5.26e-6,0.692,0.391,130.911,3,102412,FALSE,Lift Ev'ry Voice and Sing (feat. Blue Ivy) - Blue's Version - Homecoming Live,36,HOMECOMING: THE LIVE ALBUM,F,minor,F minor
Beyoncé,2019-04-16,0.316,0.869,7,-8.372,1,0.566,0.0535,0,0.907,0.222,175.655,4,227215,FALSE,Love On Top - Homecoming Live,37,HOMECOMING: THE LIVE ALBUM,G,major,G major
Beyoncé,2019-04-16,0.633,0.932,2,-9.309,0,0.112,0.00278,3.87e-4,0.917,0.472,104.96,4,159115,FALSE,Shining (Thank You) - Homecoming Live,38,HOMECOMING: THE LIVE ALBUM,D,minor,D minor
Beyoncé,2019-04-16,0.711,0.844,6,-5.589,0,0.0967,0.0699,0,0.354,0.469,102.999,4,240776,FALSE,Before I Let Go - Homecoming Live Bonus Track,39,HOMECOMING: THE LIVE ALBUM,F#,minor,F# minor
Beyoncé,2019-04-16,0.482,0.735,1,-6.394,1,0.0853,0.0116,7.2e-4,0.251,0.197,94.454,4,144661,FALSE,I Been On - Homecoming Live Bonus Track,40,HOMECOMING: THE LIVE ALBUM,C#,major,C# major
Beyoncé,2016-04-23,0.25,0.215,8,-13.676,0,0.037,0.632,0.0717,0.401,0.0746,174.824,3,195986,FALSE,Pray You Catch Me,1,Lemonade,G#,minor,G# minor
Beyoncé,2016-04-23,0.524,0.397,0,-11.936,1,0.405,0.745,0,0.521,0.552,80.744,4,221093,TRUE,Hold Up,2,Lemonade,C,major,C major
Beyoncé,2016-04-23,0.614,0.686,9,-6.483,0,0.21,0.0105,1.36e-6,0.184,0.645,136.537,4,233666,TRUE,Don't Hurt Yourself (feat. Jack White),3,Lemonade,A,minor,A minor
Beyoncé,2016-04-23,0.775,0.598,2,-7.274,1,0.0535,0.00175,4.44e-6,0.253,0.356,129.988,4,232560,TRUE,Sorry,4,Lemonade,D,major,D major
Beyoncé,2016-04-23,0.516,0.637,6,-8.832,1,0.0632,0.0433,3.89e-6,0.11,0.324,138.011,4,260440,TRUE,6 Inch (feat. The Weeknd),5,Lemonade,F#,major,F# major
Beyoncé,2016-04-23,0.643,0.503,7,-8.37,1,0.216,0.273,0,0.349,0.598,90.886,4,287986,FALSE,Daddy Lessons,6,Lemonade,G,major,G major
Beyoncé,2016-04-23,0.455,0.535,9,-10.602,0,0.0426,0.0209,0.64,0.126,0.216,157.01,4,237440,FALSE,Love Drought,7,Lemonade,A,minor,A minor
Beyoncé,2016-04-23,0.33,0.357,10,-10.171,1,0.0348,0.866,1.76e-5,0.19,0.101,84.119,3,182720,TRUE,Sandcastles,8,Lemonade,A#,major,A# major
Beyoncé,2016-04-23,0.387,0.133,7,-15.633,0,0.0474,0.947,0.0591,0.107,0.0498,124.397,4,79200,FALSE,Forward (feat. James Blake),9,Lemonade,G,minor,G minor
Beyoncé,2016-04-23,0.437,0.803,2,-6.412,1,0.305,0.0376,0,0.683,0.406,84.378,4,289760,FALSE,Freedom (feat. Kendrick Lamar),10,Lemonade,D,major,D major
Beyoncé,2016-04-23,0.574,0.573,11,-7.079,1,0.085,0.392,2.16e-5,0.0933,0.626,136.304,4,322000,FALSE,All Night,11,Lemonade,B,major,B major
Beyoncé,2016-04-23,0.896,0.621,5,-6.857,0,0.237,0.00532,0,0.196,0.818,121.966,4,206080,TRUE,Formation,12,Lemonade,F,minor,F minor
Beyoncé,2016-04-23,0.546,0.26,1,-12.573,1,0.125,0.942,5.09e-6,0.128,0.421,155.033,4,204400,TRUE,Sorry - Original Demo,13,Lemonade,C#,major,C# major
Beyoncé,2016-04-23,0.249,0.218,8,-13.676,0,0.038,0.631,0.0668,0.464,0.0786,175.844,3,196000,FALSE,Pray You Catch Me,1,Lemonade,G#,minor,G# minor
Beyoncé,2016-04-23,0.49,0.401,0,-11.929,1,0.415,0.724,0,0.526,0.549,78.672,4,221106,FALSE,Hold Up,2,Lemonade,C,major,C major
Beyoncé,2016-04-23,0.619,0.681,9,-6.499,0,0.215,0.0107,1.27e-6,0.107,0.667,136.516,4,233640,FALSE,Don't Hurt Yourself (feat. Jack White),3,Lemonade,A,minor,A minor
Beyoncé,2016-04-23,0.785,0.598,2,-7.249,1,0.0475,0.00154,8.73e-6,0.249,0.388,130.001,4,232426,FALSE,Sorry,4,Lemonade,D,major,D major
Beyoncé,2016-04-23,0.53,0.611,6,-9.016,1,0.0671,0.0509,5.65e-6,0.11,0.341,138.044,4,260586,FALSE,6 Inch (feat. The Weeknd),5,Lemonade,F#,major,F# major
Beyoncé,2016-04-23,0.618,0.5,7,-8.334,1,0.205,0.27,0,0.325,0.575,90.963,4,287960,FALSE,Daddy Lessons,6,Lemonade,G,major,G major
Beyoncé,2016-04-23,0.491,0.538,9,-10.62,0,0.0439,0.0205,0.595,0.126,0.21,157.063,4,237466,FALSE,Love Drought,7,Lemonade,A,minor,A minor
Beyoncé,2016-04-23,0.381,0.348,10,-10.053,1,0.0338,0.853,4.25e-5,0.189,0.0964,89.517,3,182706,FALSE,Sandcastles,8,Lemonade,A#,major,A# major
Beyoncé,2016-04-23,0.383,0.134,7,-15.443,0,0.0465,0.946,0.0454,0.107,0.0768,126.861,3,79200,FALSE,Forward (feat. James Blake),9,Lemonade,G,minor,G minor
Beyoncé,2016-04-23,0.458,0.804,2,-6.421,1,0.294,0.0375,0,0.685,0.408,84.733,4,289760,FALSE,Freedom (feat. Kendrick Lamar),10,Lemonade,D,major,D major
Beyoncé,2016-04-23,0.564,0.572,11,-7.073,1,0.0865,0.389,2.22e-5,0.0985,0.625,136.304,4,322000,FALSE,All Night,11,Lemonade,B,major,B major
Beyoncé,2016-04-23,0.733,0.611,1,-6.859,1,0.456,0.00463,0,0.195,0.81,61.145,4,206080,FALSE,Formation,12,Lemonade,C#,major,C# major
Beyoncé,2016-04-23,0.522,0.26,1,-12.556,1,0.126,0.942,8.85e-6,0.128,0.455,155.036,4,204400,FALSE,Sorry - Original Demo,13,Lemonade,C#,major,C# major
Beyoncé,2014-11-24,0.512,0.624,11,-6.761,1,0.0509,0.00305,1.72e-4,0.346,0.2,129.932,4,257653,FALSE,Pretty Hurts,1,BEYONCÉ [Platinum Edition],B,major,B major
Beyoncé,2014-11-24,0.313,0.533,1,-9.416,0,0.166,0.103,0.00635,0.507,0.311,66.93,4,369040,TRUE,Haunted,2,BEYONCÉ [Platinum Edition],C#,minor,C# minor
Beyoncé,2014-11-24,0.583,0.621,5,-6.902,0,0.0479,0.00972,0.00106,0.181,0.399,140.036,4,323480,TRUE,Drunk in Love (feat. Jay-Z),3,BEYONCÉ [Platinum Edition],F,minor,F minor
Beyoncé,2014-11-24,0.875,0.434,0,-7.683,1,0.091,0.242,0.00147,0.233,0.776,120.067,4,309720,FALSE,Blow,4,BEYONCÉ [Platinum Edition],C,major,C major
Beyoncé,2014-11-24,0.57,0.467,9,-9.152,0,0.171,0.0421,0.00253,0.125,0.509,111.58,1,228693,FALSE,No Angel,5,BEYONCÉ [Platinum Edition],A,minor,A minor
Beyoncé,2014-11-24,0.418,0.441,11,-11.522,0,0.283,0.029,0.0707,0.306,0.172,175.928,4,319466,TRUE,Partition,6,BEYONCÉ [Platinum Edition],B,minor,B minor
Beyoncé,2014-11-24,0.452,0.54,8,-10.087,1,0.229,0.122,0.00462,0.0882,0.227,133.774,4,184013,FALSE,Jealous,7,BEYONCÉ [Platinum Edition],G#,major,G# major
Beyoncé,2014-11-24,0.495,0.403,1,-9.732,1,0.299,0.499,0,0.7,0.563,140.365,3,391906,TRUE,Rocket,8,BEYONCÉ [Platinum Edition],C#,major,C# major
Beyoncé,2014-11-24,0.557,0.428,5,-11.306,1,0.136,0.0673,0.0019,0.144,0.0996,103.009,4,378600,TRUE,Mine (feat. Drake),9,BEYONCÉ [Platinum Edition],F,major,F major
Beyoncé,2014-11-24,0.47,0.793,0,-8.929,1,0.26,0.164,1.31e-6,0.313,0.216,170.1,4,215946,FALSE,XO,10,BEYONCÉ [Platinum Edition],C,major,C major
Beyoncé,2014-11-24,0.476,0.688,1,-7.799,1,0.245,0.0953,6.48e-4,0.438,0.353,140.555,4,250960,TRUE,***Flawless (feat. Chimamanda Ngozi Adichie),11,BEYONCÉ [Platinum Edition],C#,major,C# major
Beyoncé,2014-11-24,0.525,0.334,0,-11.54,1,0.0686,0.641,0,0.114,0.185,80.307,3,276560,FALSE,Superpower (feat. Frank Ocean),12,BEYONCÉ [Platinum Edition],C,major,C major
Beyoncé,2014-11-24,0.346,0.188,6,-12.688,0,0.0327,0.573,0.0166,0.108,0.0388,103.265,4,230893,FALSE,Heaven,13,BEYONCÉ [Platinum Edition],F#,minor,F# minor
Beyoncé,2014-11-24,0.499,0.434,6,-10.14,1,0.0608,0.541,6.58e-5,0.119,0.0643,90.322,4,266920,FALSE,Blue (feat. Blue Ivy),14,BEYONCÉ [Platinum Edition],F#,major,F# major
Beyoncé,2014-11-24,0.747,0.705,9,-5.137,0,0.126,0.0128,0,0.126,0.56,136.024,4,213506,FALSE,7/11,1,BEYONCÉ [Platinum Edition],A,minor,A minor
Beyoncé,2014-11-24,0.64,0.659,8,-7.273,1,0.215,0.241,8.33e-6,0.484,0.457,136.804,4,234413,TRUE,Flawless Remix (feat. Nicki Minaj),2,BEYONCÉ [Platinum Edition],G#,major,G# major
Beyoncé,2014-11-24,0.508,0.763,8,-3.58,1,0.0516,0.16,0,0.118,0.476,139.653,4,395986,TRUE,Drunk in Love Remix (feat. Jay-Z & Kanye West),3,BEYONCÉ [Platinum Edition],G#,major,G# major
Beyoncé,2014-11-24,0.732,0.763,0,-6.732,1,0.0729,0.0273,0,0.33,0.709,98.011,4,180186,FALSE,Ring Off,4,BEYONCÉ [Platinum Edition],C,major,C major
Beyoncé,2014-11-24,0.872,0.445,2,-7.631,0,0.0936,0.272,0.00119,0.345,0.763,120.029,4,309746,FALSE,Blow Remix (feat. Pharrell Williams),5,BEYONCÉ [Platinum Edition],D,minor,D minor
Beyoncé,2014-11-24,0.664,0.808,0,-6.477,1,0.0726,0.0225,2.44e-5,0.259,0.409,98.044,4,273480,FALSE,Standing on the Sun Remix (feat. Mr. Vegas),6,BEYONCÉ [Platinum Edition],C,major,C major
Beyoncé,2014-11-24,0.512,0.625,11,-6.764,1,0.0508,0.00308,1.64e-4,0.346,0.201,129.935,4,257653,FALSE,Pretty Hurts,1,BEYONCÉ [Platinum Edition],B,major,B major
Beyoncé,2014-11-24,0.468,0.545,1,-9.419,0,0.0736,0.113,0.00653,0.507,0.296,122.278,4,369040,FALSE,Haunted,2,BEYONCÉ [Platinum Edition],C#,minor,C# minor
Beyoncé,2014-11-24,0.591,0.609,5,-7.132,0,0.0471,0.00925,0.00159,0.217,0.392,140.006,4,323480,FALSE,Drunk in Love (feat. Jay-Z),3,BEYONCÉ [Platinum Edition],F,minor,F minor
Beyoncé,2014-11-24,0.875,0.434,0,-7.684,1,0.091,0.242,0.00146,0.266,0.776,120.068,4,309720,FALSE,Blow,4,BEYONCÉ [Platinum Edition],C,major,C major
Beyoncé,2014-11-24,0.571,0.466,9,-9.153,0,0.173,0.0424,0.00262,0.125,0.512,111.58,1,228693,FALSE,No Angel,5,BEYONCÉ [Platinum Edition],A,minor,A minor
Beyoncé,2014-11-24,0.447,0.439,11,-11.522,0,0.236,0.0275,0.0679,0.31,0.174,87.953,4,319466,FALSE,Partition,6,BEYONCÉ [Platinum Edition],B,minor,B minor
Beyoncé,2014-11-24,0.59,0.541,8,-10.087,1,0.151,0.122,0.00414,0.0878,0.237,133.929,4,184013,FALSE,Jealous,7,BEYONCÉ [Platinum Edition],G#,major,G# major
Beyoncé,2014-11-24,0.498,0.404,6,-9.749,1,0.296,0.495,0,0.797,0.556,140.419,3,391906,FALSE,Rocket,8,BEYONCÉ [Platinum Edition],F#,major,F# major
Beyoncé,2014-11-24,0.556,0.425,2,-11.296,0,0.144,0.0744,0.00143,0.14,0.0959,103.012,4,378600,FALSE,Mine (feat. Drake),9,BEYONCÉ [Platinum Edition],D,minor,D minor
Beyoncé,2014-11-24,0.467,0.793,0,-8.932,1,0.26,0.171,1.28e-6,0.313,0.214,170.056,4,215946,FALSE,XO,10,BEYONCÉ [Platinum Edition],C,major,C major
Beyoncé,2014-11-24,0.491,0.674,1,-7.881,1,0.243,0.0975,0.00132,0.43,0.333,136.832,4,250960,FALSE,***Flawless (feat. Chimamanda Ngozi Adichie),11,BEYONCÉ [Platinum Edition],C#,major,C# major
Beyoncé,2014-11-24,0.527,0.334,0,-11.54,1,0.0681,0.643,0,0.114,0.186,80.334,3,276560,FALSE,Superpower (feat. Frank Ocean),12,BEYONCÉ [Platinum Edition],C,major,C major
Beyoncé,2014-11-24,0.342,0.188,6,-12.688,0,0.033,0.573,0.017,0.108,0.0388,102.601,4,230893,FALSE,Heaven,13,BEYONCÉ [Platinum Edition],F#,minor,F# minor
Beyoncé,2014-11-24,0.459,0.435,1,-10.139,1,0.064,0.541,6.51e-5,0.119,0.0631,90.567,4,266920,FALSE,Blue (feat. Blue Ivy),14,BEYONCÉ [Platinum Edition],C#,major,C# major
Beyoncé,2014-11-24,0.747,0.705,9,-5.137,0,0.126,0.0128,0,0.126,0.56,136.024,4,213520,FALSE,7/11,1,BEYONCÉ [Platinum Edition],A,minor,A minor
Beyoncé,2014-11-24,0.645,0.656,8,-7.307,1,0.232,0.252,2.36e-5,0.575,0.418,136.825,4,234666,FALSE,Flawless Remix (feat. Nicki Minaj),2,BEYONCÉ [Platinum Edition],G#,major,G# major
Beyoncé,2014-11-24,0.475,0.76,10,-3.531,0,0.0569,0.149,0,0.119,0.491,139.672,4,395973,FALSE,Drunk in Love Remix (feat. Jay-Z & Kanye West),3,BEYONCÉ [Platinum Edition],A#,minor,A# minor
Beyoncé,2014-11-24,0.731,0.764,0,-6.705,1,0.0711,0.0292,0,0.357,0.689,98.028,4,180173,FALSE,Ring Off,4,BEYONCÉ [Platinum Edition],C,major,C major
Beyoncé,2014-11-24,0.875,0.446,2,-7.631,0,0.082,0.279,7.28e-4,0.268,0.784,120.034,4,309746,FALSE,Blow Remix (feat. Pharrell Williams),5,BEYONCÉ [Platinum Edition],D,minor,D minor
Beyoncé,2014-11-24,0.456,0.816,0,-6.45,1,0.0844,0.018,1.4e-5,0.275,0.4,124.979,5,273453,FALSE,Standing on the Sun Remix (feat. Mr. Vegas),6,BEYONCÉ [Platinum Edition],C,major,C major
Beyoncé,2011-06-24,0.652,0.749,0,-5.248,1,0.0886,0.0848,0,0.604,0.651,94.103,4,267413,FALSE,Love On Top,1,4,C,major,C major
Beyoncé,2011-06-24,0.648,0.593,10,-6.267,1,0.0509,0.0188,0,0.169,0.719,160.984,4,245480,FALSE,Party (feat. André 3000),2,4,A#,major,A# major
Beyoncé,2011-06-24,0.799,0.715,4,-5.481,1,0.0819,0.0289,0,0.339,0.551,124.04,4,293133,FALSE,Schoolin' Life,3,4,E,major,E major
Beyoncé,2011-06-24,0.665,0.787,5,-5.73,1,0.151,0.31,0,0.219,0.699,167.351,4,212146,FALSE,Countdown,4,4,F,major,F major
Beyoncé,2011-06-24,0.718,0.523,6,-7.181,1,0.198,0.352,0.00304,0.0909,0.836,167.963,4,179066,FALSE,I Miss You,5,4,F#,major,F# major
Beyoncé,2011-06-24,0.621,0.781,2,-6.062,1,0.0636,0.0321,0,0.173,0.484,110.002,4,377466,FALSE,Dance for You,6,4,D,major,D major
Beyoncé,2011-06-24,0.371,0.841,0,-6.021,1,0.297,0.287,4.67e-6,0.135,0.231,85.656,4,239466,FALSE,I Care,7,4,C,major,C major
Beyoncé,2011-06-24,0.628,0.666,4,-6.626,1,0.111,0.158,0.00258,0.177,0.45,72.032,4,222480,FALSE,Rather Die Young,8,4,E,major,E major
Beyoncé,2011-06-24,0.365,0.382,6,-7.344,1,0.0295,0.382,5.08e-6,0.0661,0.268,148.363,3,273880,FALSE,1+1,9,4,F#,major,F# major
Beyoncé,2011-06-24,0.716,0.811,6,-7.503,0,0.212,0.0328,5.17e-4,0.0649,0.786,118.005,4,223986,FALSE,End of Time,10,4,F#,minor,F# minor
Beyoncé,2011-06-24,0.732,0.899,0,-4.237,1,0.143,0.00496,4.64e-5,0.372,0.759,127.091,4,236093,FALSE,Run the World (Girls),11,4,C,major,C major
Beyoncé,2011-06-24,0.546,0.649,6,-4.056,1,0.0324,0.143,1.55e-5,0.0894,0.298,99.05,4,253746,FALSE,Best Thing I Never Had,12,4,F#,major,F# major
Beyoncé,2011-06-24,0.474,0.797,6,-4.541,0,0.192,0.193,6.2e-6,0.322,0.399,149.965,4,199106,FALSE,Start Over,13,4,F#,minor,F# minor
Beyoncé,2011-06-24,0.525,0.627,7,-6.59,1,0.0335,0.431,0,0.0927,0.235,111.026,3,239213,FALSE,I Was Here,14,4,G,major,G major
Beyoncé,2011-06-24,0.303,0.384,6,-7.342,1,0.0339,0.381,5.14e-6,0.0661,0.261,63.345,5,273880,FALSE,1+1,1,4,F#,major,F# major
Beyoncé,2011-06-24,0.371,0.84,0,-6.021,1,0.292,0.284,4.79e-6,0.135,0.228,86.934,4,239466,FALSE,I Care,2,4,C,major,C major
Beyoncé,2011-06-24,0.718,0.523,6,-7.181,1,0.199,0.352,0.00314,0.0909,0.835,167.963,4,179066,FALSE,I Miss You,3,4,F#,major,F# major
Beyoncé,2011-06-24,0.545,0.649,6,-4.062,1,0.0324,0.143,1.57e-5,0.0894,0.297,99.099,4,253746,FALSE,Best Thing I Never Had,4,4,F#,major,F# major
Beyoncé,2011-06-24,0.648,0.593,10,-6.267,1,0.0506,0.0188,0,0.169,0.712,160.979,4,245480,FALSE,Party (feat. André 3000),5,4,A#,major,A# major
Beyoncé,2011-06-24,0.628,0.665,4,-6.626,1,0.112,0.158,0.00278,0.177,0.447,72.032,4,222480,FALSE,Rather Die Young,6,4,E,major,E major
Beyoncé,2011-06-24,0.474,0.797,6,-4.541,0,0.191,0.193,6.2e-6,0.322,0.398,150.006,4,199106,FALSE,Start Over,7,4,F#,minor,F# minor
